customer_id,story_segment,story_stage,recommended_campaign,story_reason
CUST03990,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST03991,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST03992,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST03993,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST03994,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST03995,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST03996,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST03997,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST03998,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST03999,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 5 behavioural signals associated with wellness seeker.
CUST04000,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04001,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04002,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04003,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04004,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04005,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04006,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04007,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04008,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04009,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04010,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04011,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04012,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04013,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04014,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04015,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04016,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04017,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04018,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04019,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04020,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04021,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04022,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04023,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04024,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04025,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04026,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04027,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04028,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04029,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04030,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04031,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04032,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04033,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04034,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04035,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04036,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04037,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04038,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04039,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04040,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04041,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04042,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04043,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04044,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04045,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04046,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04047,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04048,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04049,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04050,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04051,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04052,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04053,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04054,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04055,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04056,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04057,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04058,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04059,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04060,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04061,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04062,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04063,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04064,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04065,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04066,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04067,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04068,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04069,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04070,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04071,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04072,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04073,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04074,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04075,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04076,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04077,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04078,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04079,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04080,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04081,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04082,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04083,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04084,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04085,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04086,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04087,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04088,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04089,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04090,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04091,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04092,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04093,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04094,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04095,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04096,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04097,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04098,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04099,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04100,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04101,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04102,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04103,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04104,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04105,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04106,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04107,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04108,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04109,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04110,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04111,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04112,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04113,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04114,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04115,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04116,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04117,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04118,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04119,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04120,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04121,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04122,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04123,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04124,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04125,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04126,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04127,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04128,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04129,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04130,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04131,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04132,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04133,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04134,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04135,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04136,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04137,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04138,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04139,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04140,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04141,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04142,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04143,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04144,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04145,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04146,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04147,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04148,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04149,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04150,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04151,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 4 behavioural signals associated with eco conscious home.
CUST04152,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04153,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04154,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04155,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04156,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04157,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04158,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04159,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04160,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04161,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04162,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04163,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04164,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04165,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04166,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04167,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04168,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04169,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04170,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04171,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04172,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04173,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04174,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04175,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04176,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04177,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04178,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04179,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04180,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04181,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04182,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04183,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04184,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04185,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04186,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04187,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04188,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04189,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04190,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04191,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04192,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 3 behavioural signals associated with wellness seeker.
CUST04193,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04194,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04195,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04196,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 4 behavioural signals associated with wellness seeker.
CUST04197,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04198,WELLNESS_SEEKER,HABIT_BUILDING,Wellness Routine Bundle,Detected 2 behavioural signals associated with wellness seeker.
CUST04199,GENERAL,ENGAGED_CUSTOMER,Personalized Recommendations,No dominant life-stage pattern detected from purchasing behaviour.
CUST04200,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 2 behavioural signals associated with eco conscious home.
CUST04201,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
CUST04202,ECO_CONSCIOUS_HOME,SUSTAINABLE_LIVING,Healthy Home Collection,Detected 3 behavioural signals associated with eco conscious home.
CUST04203,NEW_PARENT,CHILDPROOFING,Home Safety Essentials,"Detected a progression from infant care products to home safety products, suggesting a childproofing journey."
